Surface,Bedrooms,Bathrooms,Location,Price
100.0,3.0,2.0,Providencia,1250000.0
76.0,2.0,2.0,Providencia,1250000.0
70.0,2.0,2.0,Providencia,1238100.0
52.0,1.0,1.0,Providencia,550000.0
55.0,1.0,1.0,Providencia,560000.0
126.0,3.0,3.0,Providencia,1200000.0
143.0,3.0,2.0,Providencia,1200000.0
146.0,4.0,3.0,Providencia,1200000.0
82.0,3.0,2.0,Providencia,1200000.0
51.0,1.0,1.0,Providencia,571431.0
50.0,1.0,1.0,Providencia,571431.0
32.0,1.0,1.0,Providencia,571431.0
41.0,1.0,1.0,Providencia,560000.0
55.0,1.0,1.0,Providencia,571431.0
113.0,3.0,3.0,Providencia,1200000.0
115.0,2.0,2.0,Providencia,1200000.0
43.0,1.0,1.0,Providencia,570000.0
55.0,2.0,2.0,Providencia,570000.0
85.0,3.0,2.0,Providencia,570000.0
90.0,3.0,2.0,Providencia,1200000.0
140.0,3.0,2.0,Providencia,1200000.0
113.0,3.0,3.0,Providencia,1200000.0
140.0,3.0,3.0,Providencia,1250000.0
123.0,3.0,4.0,Providencia,1250000.0
43.0,1.0,1.0,Providencia,530795.0
50.0,1.0,1.0,Providencia,530000.0
48.0,1.0,1.0,Providencia,530000.0
65.0,2.0,1.0,Providencia,530000.0
40.0,1.0,1.0,Providencia,530000.0
55.0,1.0,1.0,Providencia,530000.0
130.0,4.0,3.0,Providencia,1350000.0
122.0,3.0,2.0,Providencia,1400000.0
35.0,1.0,1.0,Providencia,349208.0
38.0,1.0,1.0,Providencia,523811.0
203.0,4.0,3.0,Providencia,1400000.0
129.0,3.0,3.0,Providencia,1428576.0
30.0,1.0,1.0,Providencia,520000.0
49.0,1.0,1.0,Providencia,520000.0
40.0,1.0,1.0,Providencia,529000.0
65.0,2.0,1.0,Providencia,550000.0
90.0,3.0,2.0,Providencia,700000.0
60.0,3.0,2.0,Providencia,540000.0
120.0,3.0,3.0,Providencia,1250000.0
125.0,3.0,3.0,Providencia,1250000.0
140.0,2.0,3.0,Providencia,1250000.0
60.0,2.0,1.0,Providencia,550000.0
52.0,1.0,1.0,Providencia,550000.0
200.0,5.0,3.0,Providencia,1269846.0
130.0,3.0,3.0,Providencia,1350000.0
144.0,3.0,3.0,Providencia,1269846.0
130.0,3.0,3.0,Providencia,1300000.0
48.0,1.0,1.0,Providencia,550000.0
40.0,1.0,1.0,Providencia,550000.0
37.0,1.0,1.0,Providencia,545000.0
130.0,3.0,2.0,Providencia,1333338.0
120.0,4.0,3.0,Providencia,1333338.0
57.0,1.0,1.0,Providencia,550000.0
210.0,4.0,3.0,Providencia,1200000.0
130.0,3.0,2.0,Providencia,1100000.0
100.0,4.0,2.0,Providencia,1200000.0
42.0,1.0,1.0,Providencia,599050.0
120.0,3.0,2.0,Providencia,1200000.0
100.0,2.0,2.0,Providencia,1200000.0
130.0,4.0,2.0,Providencia,1142861.0
40.0,1.0,1.0,Providencia,580000.0
35.0,1.0,1.0,Providencia,580000.0
96.0,4.0,2.0,Providencia,1111115.0
135.0,4.0,4.0,Providencia,1200000.0
34.0,1.0,1.0,Providencia,580000.0
34.0,1.0,1.0,Providencia,580000.0
126.0,4.0,3.0,Providencia,1200000.0
140.0,3.0,3.0,Providencia,1200000.0
180.0,3.0,3.0,Providencia,1200000.0
110.0,3.0,2.0,Providencia,1160000.0
130.0,3.0,2.0,Providencia,1111115.0
123.0,4.0,3.0,Providencia,1111115.0
35.0,1.0,1.0,Providencia,580002.0
115.0,3.0,3.0,Providencia,1200000.0
30.0,1.0,1.0,San Miguel,398838.0
36.0,1.0,1.0,San Miguel,350000.0
49.0,2.0,2.0,San Miguel,420000.0
35.0,1.0,1.0,San Miguel,330000.0
29.0,1.0,1.0,San Miguel,360000.0
38.0,1.0,1.0,San Miguel,370000.0
31.0,1.0,1.0,San Miguel,330000.0
36.0,1.0,1.0,San Miguel,350000.0
55.0,2.0,2.0,San Miguel,440000.0
40.0,2.0,1.0,San Miguel,395000.0
43.0,2.0,1.0,San Miguel,395000.0
38.0,1.0,1.0,San Miguel,350000.0
37.0,1.0,1.0,San Miguel,330000.0
65.0,2.0,1.0,San Miguel,400000.0
30.0,1.0,1.0,San Miguel,350000.0
32.0,1.0,1.0,San Miguel,350000.0
33.0,1.0,1.0,San Miguel,330000.0
55.0,2.0,2.0,San Miguel,440000.0
39.0,1.0,1.0,San Miguel,330000.0
33.0,1.0,1.0,San Miguel,330000.0
30.0,1.0,1.0,San Miguel,350000.0
34.0,2.0,1.0,San Miguel,350000.0
36.0,1.0,1.0,San Miguel,350000.0
34.0,1.0,1.0,San Miguel,382885.0
55.0,2.0,2.0,San Miguel,440000.0
42.0,1.0,1.0,San Miguel,330000.0
59.0,3.0,1.0,San Miguel,350000.0
43.0,1.0,1.0,San Miguel,330000.0
58.0,2.0,2.0,San Miguel,400000.0
42.0,1.0,1.0,San Miguel,395000.0
30.0,1.0,1.0,San Miguel,370000.0
72.0,2.0,2.0,San Miguel,440000.0
30.0,1.0,1.0,San Miguel,350000.0
35.0,1.0,1.0,San Miguel,350000.0
47.0,2.0,1.0,San Miguel,395000.0
33.0,1.0,1.0,San Miguel,382885.0
31.0,1.0,1.0,San Miguel,388000.0
32.0,1.0,1.0,San Miguel,350000.0
54.0,2.0,1.0,San Miguel,450000.0
48.0,2.0,1.0,San Miguel,400000.0
42.0,2.0,1.0,San Miguel,340000.0
31.0,1.0,1.0,San Miguel,331000.0
50.0,2.0,2.0,San Miguel,450000.0
36.0,1.0,1.0,San Miguel,400000.0
36.0,1.0,1.0,San Miguel,335000.0
54.0,2.0,1.0,San Miguel,420000.0
47.0,2.0,2.0,San Miguel,420000.0
32.0,1.0,1.0,San Miguel,340000.0
60.0,2.0,2.0,San Miguel,450000.0
36.0,1.0,1.0,San Miguel,400000.0
61.0,2.0,2.0,San Miguel,450000.0
29.0,1.0,1.0,San Miguel,340000.0
29.0,1.0,1.0,San Miguel,360000.0
40.0,2.0,1.0,San Miguel,420000.0
39.0,2.0,1.0,San Miguel,340000.0
41.0,1.0,1.0,San Miguel,450000.0
41.0,2.0,1.0,San Miguel,420000.0
43.0,1.0,1.0,San Miguel,350000.0
31.0,1.0,1.0,San Miguel,250000.0
45.0,2.0,1.0,San Miguel,400000.0
35.0,1.0,1.0,San Miguel,350000.0
44.0,2.0,1.0,San Miguel,379000.0
36.0,1.0,1.0,San Miguel,360000.0
45.0,2.0,1.0,San Miguel,350000.0
34.0,1.0,1.0,San Miguel,420000.0
32.0,1.0,1.0,San Miguel,446699.0
42.0,2.0,1.0,San Miguel,360000.0
60.0,2.0,1.0,San Miguel,400000.0
55.0,2.0,2.0,San Miguel,450000.0
30.0,1.0,1.0,San Miguel,382885.0
33.0,1.0,1.0,San Miguel,382885.0
40.0,2.0,1.0,San Miguel,382885.0
40.0,1.0,1.0,San Miguel,380000.0
34.0,1.0,1.0,San Miguel,382885.0
48.0,2.0,1.0,San Miguel,450000.0
48.0,2.0,1.0,San Miguel,420000.0
54.0,2.0,2.0,San Miguel,360000.0
57.0,2.0,2.0,San Miguel,450000.0
43.0,2.0,1.0,San Miguel,400000.0
44.0,3.0,1.0,San Miguel,370000.0
47.0,2.0,1.0,San Miguel,415000.0
36.0,1.0,1.0,San Miguel,370000.0
34.0,1.0,1.0,San Miguel,300000.0
35.0,1.0,1.0,San Miguel,320000.0
38.0,1.0,1.0,San Miguel,320000.0
31.0,1.0,1.0,San Miguel,388000.0
57.0,2.0,2.0,San Miguel,426000.0
40.0,1.0,1.0,San Miguel,380000.0
32.0,1.0,1.0,San Miguel,390000.0
58.0,2.0,2.0,San Miguel,426000.0
54.0,2.0,2.0,San Miguel,427000.0
44.0,1.0,1.0,San Miguel,370000.0
31.0,1.0,1.0,San Miguel,388000.0
40.0,1.0,1.0,San Miguel,380000.0
32.0,1.0,1.0,San Miguel,290000.0
42.0,3.0,1.0,San Miguel,370000.0
30.0,1.0,1.0,San Miguel,321000.0
31.0,1.0,1.0,San Miguel,388000.0
34.0,1.0,1.0,San Miguel,287163.0
44.0,2.0,1.0,San Miguel,410000.0
30.0,1.0,1.0,San Miguel,300000.0
38.0,1.0,1.0,San Miguel,360000.0
31.0,1.0,1.0,San Miguel,388000.0
43.0,2.0,1.0,San Miguel,320000.0
60.0,2.0,2.0,San Miguel,425000.0
31.0,1.0,1.0,San Miguel,388000.0
60.0,2.0,2.0,San Miguel,425000.0
36.0,1.0,1.0,San Miguel,360550.0
35.0,1.0,1.0,San Miguel,300000.0
33.0,1.0,1.0,San Miguel,300000.0
36.0,1.0,1.0,San Miguel,300000.0
47.0,1.0,1.0,San Miguel,420000.0
36.0,1.0,1.0,San Miguel,300000.0
36.0,1.0,1.0,San Miguel,380000.0
48.0,2.0,2.0,San Miguel,380000.0
34.0,1.0,1.0,San Miguel,320000.0
38.0,1.0,1.0,San Miguel,363421.0
51.0,2.0,2.0,San Miguel,410000.0
38.0,1.0,1.0,San Miguel,350978.0
48.0,2.0,2.0,San Miguel,380000.0
31.0,1.0,1.0,San Miguel,388000.0
32.0,1.0,1.0,San Miguel,320000.0
34.0,1.0,1.0,San Miguel,385000.0
40.0,1.0,1.0,San Miguel,360000.0
34.0,1.0,1.0,San Miguel,322261.0
40.0,2.0,1.0,San Miguel,390000.0
2.0,1.0,1.0,San Miguel,360000.0
50.0,2.0,1.0,San Miguel,415000.0
36.0,1.0,1.0,San Miguel,390000.0
39.0,1.0,1.0,San Miguel,360000.0
50.0,2.0,2.0,San Miguel,435000.0
51.0,3.0,1.0,San Miguel,360000.0
36.0,1.0,1.0,San Miguel,390000.0
32.0,1.0,1.0,San Miguel,330000.0
32.0,1.0,1.0,San Miguel,330000.0
42.0,1.0,1.0,San Miguel,360000.0
39.0,2.0,1.0,San Miguel,415000.0
45.0,1.0,1.0,San Miguel,370000.0
35.0,1.0,1.0,San Miguel,300000.0
51.0,2.0,2.0,San Miguel,440000.0
32.0,1.0,1.0,San Miguel,350000.0
58.0,2.0,2.0,San Miguel,440000.0
38.0,1.0,1.0,San Miguel,414792.0
41.0,2.0,1.0,San Miguel,420000.0
48.0,2.0,2.0,San Miguel,430000.0
70.0,2.0,2.0,San Miguel,430000.0
38.0,1.0,1.0,San Miguel,300000.0
47.0,2.0,1.0,San Miguel,370000.0
29.0,1.0,1.0,San Miguel,315000.0
42.0,2.0,1.0,San Miguel,380000.0
32.0,1.0,1.0,San Miguel,360000.0
46.0,1.0,1.0,San Miguel,300000.0
50.0,2.0,1.0,San Miguel,390000.0
30.0,1.0,1.0,San Miguel,315000.0
30.0,1.0,1.0,San Miguel,285000.0
60.0,2.0,2.0,San Miguel,430000.0
35.0,1.0,1.0,San Miguel,430000.0
31.0,1.0,1.0,San Miguel,300000.0
37.0,1.0,1.0,San Miguel,405000.0
42.0,1.0,1.0,San Miguel,430000.0
50.0,3.0,1.0,San Miguel,340000.0
36.0,1.0,1.0,San Miguel,325000.0
37.0,1.0,1.0,San Miguel,414792.0
55.0,2.0,2.0,San Miguel,420000.0
48.0,2.0,1.0,San Miguel,405000.0
48.0,2.0,1.0,San Miguel,420000.0
85.0,3.0,2.0,San Miguel,638141.0
45.0,2.0,2.0,San Miguel,450000.0
46.0,2.0,2.0,San Miguel,481796.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,1.0,1.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
45.0,2.0,2.0,San Miguel,484000.0
47.0,1.0,1.0,San Miguel,481000.0
55.0,2.0,1.0,San Miguel,490000.0
57.0,2.0,2.0,San Miguel,490000.0
39.0,1.0,1.0,San Miguel,494559.0
65.0,2.0,2.0,San Miguel,499000.0
52.0,2.0,2.0,San Miguel,500000.0
55.0,2.0,2.0,San Miguel,500000.0
55.0,2.0,2.0,San Miguel,500000.0
50.0,2.0,2.0,San Miguel,500000.0
49.0,2.0,2.0,San Miguel,500000.0
55.0,2.0,2.0,San Miguel,500000.0
55.0,2.0,2.0,San Miguel,490000.0
53.0,2.0,2.0,San Miguel,480000.0
47.0,2.0,2.0,San Miguel,480000.0
59.0,2.0,2.0,San Miguel,480000.0
50.0,2.0,2.0,San Miguel,460000.0
62.0,2.0,2.0,San Miguel,460000.0
53.0,2.0,2.0,San Miguel,460000.0
52.0,1.0,1.0,San Miguel,470000.0
70.0,3.0,2.0,San Miguel,470000.0
45.0,2.0,2.0,San Miguel,470000.0
54.0,2.0,2.0,San Miguel,470000.0
52.0,2.0,1.0,San Miguel,470000.0
45.0,2.0,2.0,San Miguel,470000.0
52.0,2.0,2.0,San Miguel,475000.0
50.0,2.0,2.0,San Miguel,475000.0
48.0,2.0,2.0,San Miguel,478606.0
46.0,1.0,1.0,San Miguel,478606.0
50.0,2.0,1.0,San Miguel,478606.0
49.0,2.0,2.0,San Miguel,480000.0
50.0,2.0,2.0,San Miguel,480000.0
60.0,2.0,2.0,San Miguel,480000.0
45.0,2.0,2.0,San Miguel,480000.0
50.0,2.0,2.0,San Miguel,480000.0
65.0,2.0,2.0,San Miguel,480000.0
70.0,2.0,2.0,San Miguel,480000.0
56.0,3.0,2.0,San Miguel,500000.0
37.0,2.0,1.0,San Miguel,460000.0
54.0,2.0,1.0,San Miguel,510000.0
63.0,2.0,2.0,San Miguel,520000.0
58.0,2.0,2.0,San Miguel,450000.0
69.0,3.0,2.0,San Miguel,590000.0
69.0,3.0,2.0,San Miguel,590000.0
98.0,4.0,2.0,San Miguel,600000.0
86.0,3.0,2.0,San Miguel,600000.0
64.0,2.0,2.0,San Miguel,600000.0
80.0,2.0,2.0,San Miguel,600000.0
78.0,2.0,2.0,San Miguel,600000.0
76.0,3.0,2.0,San Miguel,610000.0
70.0,3.0,2.0,San Miguel,590000.0
78.0,3.0,2.0,San Miguel,620000.0
85.0,3.0,2.0,San Miguel,650000.0
96.0,3.0,2.0,San Miguel,650000.0
53.0,2.0,2.0,San Miguel,650000.0
74.0,3.0,2.0,San Miguel,654094.0
70.0,2.0,2.0,San Miguel,660000.0
90.0,3.0,2.0,San Miguel,680000.0
70.0,3.0,2.0,San Miguel,700000.0
110.0,4.0,3.0,San Miguel,970000.0
87.0,3.0,2.0,San Miguel,720000.0
80.0,3.0,2.0,San Miguel,630000.0
63.0,2.0,2.0,San Miguel,590000.0
69.0,3.0,2.0,San Miguel,590000.0
59.0,2.0,2.0,San Miguel,580000.0
58.0,2.0,2.0,San Miguel,520000.0
60.0,3.0,2.0,San Miguel,520000.0
47.0,2.0,2.0,San Miguel,520000.0
48.0,2.0,2.0,San Miguel,520000.0
47.0,2.0,2.0,San Miguel,520000.0
56.0,2.0,2.0,San Miguel,524000.0
56.0,2.0,2.0,San Miguel,524000.0
56.0,2.0,2.0,San Miguel,524000.0
56.0,2.0,2.0,San Miguel,524000.0
52.0,2.0,2.0,San Miguel,525000.0
61.0,3.0,2.0,San Miguel,530000.0
52.0,2.0,2.0,San Miguel,533486.0
60.0,2.0,2.0,San Miguel,540000.0
70.0,2.0,2.0,San Miguel,550000.0
47.0,2.0,2.0,San Miguel,550000.0
76.0,3.0,2.0,San Miguel,550000.0
69.0,3.0,2.0,San Miguel,560000.0
70.0,2.0,2.0,San Miguel,560000.0
59.0,3.0,2.0,San Miguel,560000.0
70.0,3.0,2.0,San Miguel,560000.0
68.0,3.0,2.0,San Miguel,580000.0
90.0,3.0,2.0,San Miguel,510513.0
54.0,2.0,2.0,San Miguel,460000.0
90.0,3.0,2.0,San Miguel,800000.0
48.0,2.0,1.0,San Miguel,450000.0
60.0,2.0,2.0,San Miguel,450000.0
52.0,3.0,1.0,San Miguel,450000.0
49.0,2.0,1.0,San Miguel,450000.0
53.0,2.0,2.0,San Miguel,450000.0
62.0,2.0,2.0,San Miguel,450000.0
60.0,2.0,2.0,San Miguel,450000.0
50.0,2.0,2.0,San Miguel,450000.0
59.0,2.0,2.0,San Miguel,460000.0
65.0,2.0,2.0,San Miguel,450000.0
41.0,2.0,1.0,Santiago,350000.0
53.0,2.0,2.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,300000.0
35.0,1.0,1.0,Santiago,350000.0
3.0,1.0,1.0,Santiago,350000.0
28.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,350000.0
38.0,1.0,1.0,Santiago,305000.0
28.0,1.0,1.0,Santiago,320000.0
40.0,1.0,1.0,Santiago,350000.0
33.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,307938.0
35.0,1.0,1.0,Santiago,350000.0
25.0,1.0,1.0,Santiago,309498.0
30.0,1.0,1.0,Santiago,350000.0
48.0,2.0,1.0,Santiago,350000.0
34.0,1.0,1.0,Santiago,310000.0
38.0,1.0,1.0,Santiago,310000.0
38.0,2.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
34.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,350000.0
45.0,2.0,1.0,Santiago,350000.0
42.0,2.0,1.0,Santiago,350000.0
42.0,1.0,1.0,Santiago,350000.0
45.0,2.0,1.0,Santiago,350000.0
37.0,1.0,1.0,Santiago,275000.0
40.0,1.0,1.0,Santiago,350000.0
384.0,4.0,4.0,Santiago,3174613.0
38.0,1.0,1.0,Santiago,350000.0
27.0,1.0,1.0,Santiago,270000.0
38.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,350000.0
25.0,1.0,1.0,Santiago,270000.0
40.0,1.0,1.0,Santiago,350000.0
28.0,1.0,1.0,Santiago,270000.0
32.0,1.0,1.0,Santiago,270000.0
36.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,300000.0
20.0,1.0,1.0,Santiago,270000.0
24.0,1.0,1.0,Santiago,270000.0
40.0,2.0,1.0,Santiago,350000.0
31.0,1.0,1.0,Santiago,350000.0
31.0,1.0,1.0,Santiago,270000.0
30.0,1.0,1.0,Santiago,300000.0
10.0,1.0,1.0,Santiago,350000.0
37.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,301522.0
34.0,1.0,1.0,Santiago,301588.0
30.0,1.0,1.0,Santiago,301588.0
36.0,1.0,1.0,Santiago,300000.0
28.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,280000.0
40.0,2.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,280000.0
37.0,1.0,1.0,Santiago,280000.0
36.0,1.0,1.0,Santiago,300000.0
35.0,1.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,350000.0
50.0,2.0,2.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,280000.0
32.0,1.0,1.0,Santiago,310000.0
213.0,6.0,3.0,Santiago,1393020.0
30.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
377.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,280000.0
30.0,1.0,1.0,Santiago,280000.0
45.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,310000.0
32.0,1.0,1.0,Santiago,350000.0
34.0,1.0,1.0,Santiago,350000.0
28.0,1.0,1.0,Santiago,280000.0
233.0,4.0,4.0,Santiago,2857152.0
34.0,1.0,1.0,Santiago,349999.0
42.0,1.0,1.0,Santiago,349990.0
30.0,1.0,1.0,Santiago,280000.0
40.0,1.0,1.0,Santiago,280000.0
32.0,1.0,1.0,Santiago,349207.0
30.0,1.0,1.0,Santiago,310000.0
30.0,1.0,1.0,Santiago,349207.0
37.0,1.0,1.0,Santiago,349207.0
40.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,280000.0
34.0,1.0,1.0,Santiago,350000.0
48.0,3.0,2.0,Santiago,350000.0
1.0,1.0,1.0,Santiago,350000.0
24.0,1.0,1.0,Santiago,310000.0
40.0,1.0,1.0,Santiago,280000.0
30.0,1.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
284.0,3.0,3.0,Santiago,1333338.0
30.0,1.0,1.0,Santiago,280000.0
38.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,280000.0
30.0,1.0,1.0,Santiago,310000.0
36.0,1.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
28.0,1.0,1.0,Santiago,280000.0
30.0,1.0,1.0,Santiago,280000.0
34.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,310000.0
33.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,280000.0
40.0,1.0,1.0,Santiago,350000.0
33.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,350000.0
43.0,1.0,1.0,Santiago,350000.0
40.0,1.0,1.0,Santiago,350000.0
33.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,280000.0
35.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,350000.0
25.0,1.0,1.0,Santiago,280000.0
31.0,1.0,1.0,Santiago,270000.0
38.0,1.0,1.0,Santiago,350000.0
384.0,4.0,4.0,Santiago,3174613.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
33.0,1.0,1.0,Santiago,366000.0
28.0,1.0,1.0,Santiago,250000.0
33.0,1.0,1.0,Santiago,365000.0
42.0,2.0,1.0,Santiago,365000.0
28.0,1.0,1.0,Santiago,253969.0
136.0,4.0,3.0,Santiago,930000.0
27.0,1.0,1.0,Santiago,363000.0
27.0,1.0,1.0,Santiago,363000.0
100.0,3.0,1.0,Santiago,950000.0
28.0,1.0,1.0,Santiago,255000.0
30.0,1.0,1.0,Santiago,255000.0
28.0,1.0,1.0,Santiago,255000.0
34.0,1.0,1.0,Santiago,360000.0
123.0,4.0,3.0,Santiago,1000000.0
35.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,360000.0
42.0,2.0,1.0,Santiago,360000.0
36.0,1.0,1.0,Santiago,360000.0
38.0,1.0,1.0,Santiago,260000.0
33.0,1.0,1.0,Santiago,366000.0
29.0,1.0,1.0,Santiago,360000.0
33.0,1.0,1.0,Santiago,366000.0
32.0,1.0,1.0,Santiago,250000.0
34.0,1.0,1.0,Santiago,370000.0
61.0,1.0,1.0,Santiago,800000.0
35.0,1.0,1.0,Santiago,370000.0
20.0,1.0,1.0,Santiago,250000.0
31.0,1.0,1.0,Santiago,370000.0
40.0,1.0,1.0,Santiago,370000.0
48.0,2.0,1.0,Santiago,370000.0
20.0,1.0,1.0,Santiago,250000.0
61.0,1.0,1.0,Santiago,810000.0
35.0,1.0,1.0,Santiago,370000.0
59.0,2.0,1.0,Santiago,370000.0
60.0,1.0,1.0,Santiago,370000.0
35.0,1.0,1.0,Santiago,370000.0
120.0,3.0,2.0,Santiago,819685.0
35.0,1.0,1.0,Santiago,370000.0
280.0,6.0,4.0,Santiago,850000.0
25.0,1.0,1.0,Santiago,250000.0
33.0,1.0,1.0,Santiago,370000.0
48.0,2.0,2.0,Santiago,370000.0
154.0,4.0,3.0,Santiago,870000.0
34.0,1.0,1.0,Santiago,370000.0
30.0,1.0,1.0,Santiago,370000.0
50.0,2.0,1.0,Santiago,370000.0
35.0,1.0,1.0,Santiago,250000.0
20.0,1.0,1.0,Santiago,250000.0
25.0,1.0,1.0,Santiago,250000.0
38.0,1.0,1.0,Santiago,370000.0
32.0,1.0,1.0,Santiago,250000.0
26.0,1.0,1.0,Santiago,260000.0
160.0,6.0,3.0,Santiago,1035000.0
21.0,1.0,1.0,Santiago,260000.0
35.0,1.0,1.0,Santiago,360000.0
38.0,1.0,1.0,Santiago,270000.0
32.0,1.0,1.0,Santiago,300000.0
29.0,1.0,1.0,Santiago,270000.0
33.0,1.0,1.0,Santiago,358000.0
36.0,2.0,1.0,Santiago,355000.0
36.0,1.0,1.0,Santiago,350978.0
40.0,1.0,1.0,Santiago,350978.0
45.0,1.0,1.0,Santiago,350978.0
34.0,1.0,1.0,Santiago,350978.0
23.0,1.0,1.0,Santiago,270000.0
36.0,1.0,1.0,Santiago,300000.0
38.0,1.0,1.0,Santiago,350002.0
40.0,1.0,1.0,Santiago,350000.0
35.0,1.0,1.0,Santiago,350000.0
28.0,1.0,1.0,Santiago,270000.0
30.0,1.0,1.0,Santiago,300000.0
40.0,1.0,1.0,Santiago,350000.0
25.0,1.0,1.0,Santiago,350000.0
37.0,1.0,1.0,Santiago,350000.0
38.0,1.0,1.0,Santiago,350000.0
32.0,1.0,1.0,Santiago,270000.0
30.0,1.0,1.0,Santiago,270000.0
36.0,1.0,1.0,Santiago,270000.0
33.0,1.0,1.0,Santiago,346000.0
30.0,1.0,1.0,Santiago,350000.0
30.0,1.0,1.0,Santiago,350000.0
34.0,1.0,1.0,Santiago,360000.0
50.0,2.0,1.0,Santiago,360000.0
22.0,1.0,1.0,Santiago,269990.0
36.0,1.0,1.0,Santiago,265000.0
28.0,1.0,1.0,Santiago,300000.0
23.0,1.0,1.0,Santiago,260000.0
107.0,2.0,2.0,Santiago,1100000.0
32.0,1.0,1.0,Santiago,360000.0
176.0,3.0,3.0,Santiago,1100000.0
34.0,1.0,1.0,Santiago,360000.0
36.0,1.0,1.0,Santiago,360000.0
30.0,1.0,1.0,Santiago,300000.0
40.0,1.0,1.0,Santiago,360000.0
38.0,1.0,1.0,Santiago,360000.0
44.0,1.0,1.0,Santiago,360000.0
34.0,1.0,1.0,Santiago,360000.0
30.0,1.0,1.0,Santiago,360000.0
32.0,1.0,1.0,Santiago,300000.0
25.0,1.0,1.0,Santiago,300000.0
122.0,3.0,3.0,Santiago,1116747.0
29.0,1.0,1.0,Santiago,260000.0
20.0,1.0,1.0,Santiago,260000.0
35.0,1.0,1.0,Santiago,300000.0
35.0,1.0,1.0,Santiago,300000.0
23.0,1.0,1.0,Santiago,260000.0
28.0,1.0,1.0,Santiago,260000.0
31.0,1.0,1.0,Santiago,360000.0
32.0,1.0,1.0,Santiago,300000.0
30.0,1.0,1.0,Santiago,360000.0
37.0,1.0,1.0,Santiago,360000.0
23.0,1.0,1.0,Santiago,260000.0
32.0,1.0,1.0,Santiago,260000.0
40.0,1.0,1.0,Santiago,360000.0
35.0,1.0,1.0,Santiago,345000.0
36.0,1.0,1.0,Santiago,310000.0
35.0,1.0,1.0,Santiago,300000.0
32.0,1.0,1.0,Santiago,320000.0
36.0,1.0,1.0,Santiago,300000.0
39.0,1.0,1.0,Santiago,320000.0
28.0,1.0,1.0,Santiago,300000.0
36.0,1.0,1.0,Santiago,315000.0
40.0,1.0,1.0,Santiago,300000.0
21.0,1.0,1.0,Santiago,300000.0
30.0,1.0,1.0,Santiago,300000.0
36.0,1.0,1.0,Santiago,300000.0
29.0,1.0,1.0,Santiago,300000.0
33.0,1.0,1.0,Santiago,315000.0
40.0,1.0,1.0,Santiago,300000.0
35.0,1.0,1.0,Santiago,300000.0
28.0,1.0,1.0,Santiago,315000.0
40.0,1.0,1.0,Santiago,300000.0
34.0,1.0,1.0,Santiago,300000.0
165.0,4.0,3.0,Santiago,1650000.0
30.0,1.0,1.0,Santiago,300000.0
